measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Deaths,Central Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,713.2064987030102,949.0218953538872,502.3353657906282
Deaths,Central Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.17732467658094186,0.22369334180192393,0.1312822145466546
Deaths,Central Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,0.28525928424227404,0.3795777339258753,0.20091772460795554
Deaths,Central Latin America,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,1069.2420830247252,1949.1602046762105,364.28678143247276
Deaths,Central Latin America,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.26604339651974546,0.46792221027331915,0.08946152549692873
Deaths,Central Latin America,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,0.4276618789088774,0.7796003624063917,0.1457028037732747
Deaths,Central Latin America,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,240.25392065800986,705.57813281557,33.71824597116889
Deaths,Central Latin America,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.05966263899513945,0.1769871546047085,0.00857740817729077
Deaths,Central Latin America,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,0.09609371418787771,0.2822081872641247,0.01348619611449425
Deaths,Central Latin America,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,32.45763722382621,48.76054903367905,19.151352259860108
Deaths,Central Latin America,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.008062939694870465,0.011642493908680279,0.004825794444090882
Deaths,Central Latin America,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.012981993825773563,0.019502625595675734,0.007659914832316006
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,12178.273126816463,14679.485314646416,9516.022030066444
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.3495627876041624,0.4208666833431659,0.2746131102887003
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,2.7912142013073327,3.364482587264364,2.181036305696513
Deaths,Western Europe,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,9279.239592662563,16332.783308869819,3000.6370889863715
Deaths,Western Europe,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.2662246621156885,0.4722760245731414,0.0888509813563452
Deaths,Western Europe,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,2.12676666541011,3.743412242759422,0.6877346868913332
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,2893.134381536995,7132.64080641776,591.6781058107747
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.08309447202626817,0.2087477712420909,0.016810567250069047
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,0.6630954723995054,1.6347743316627201,0.13561038698541475
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,111.85715464679207,165.64725648989386,67.53608207019488
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.003209071740938291,0.004694162920560071,0.0019432626065618147
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.02563723734200511,0.0379657255103011,0.015479014915496773
Deaths,South Asia,Both,All Ages,Esophageal cancer,Smoking,Number,2019,13270.943161279518,18923.117370098087,10243.356392778665
Deaths,South Asia,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.24461782033172585,0.2860672140148031,0.20441167317044429
Deaths,South Asia,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,0.7351507303387033,1.048255831243523,0.5674360022309684
Deaths,South Asia,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,5069.461902242299,7623.253849208827,3322.3699446277924
Deaths,South Asia,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.09343351968529827,0.1245049650173782,0.06404141007696074
Deaths,South Asia,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,0.2808254526122418,0.4222940725987456,0.18404439394893699
Deaths,South Asia,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,8115.532092113198,16014.912402987036,2529.276258731071
Deaths,South Asia,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.15008004146821777,0.2921434791369395,0.046350647924461315
Deaths,South Asia,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,0.4495640793648744,0.8871543194998618,0.14011056081225923
Deaths,South Asia,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,13797.289504236429,21504.740146891563,6217.277971933791
Deaths,South Asia,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.25471957397629075,0.3711568638378633,0.11925597685188039
Deaths,South Asia,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,0.7643079570507326,1.1912661543798762,0.3444093148647907
Deaths,South Asia,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,12846.874284227415,18061.027658460076,9095.981995895238
Deaths,South Asia,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.2370938115542222,0.29679173561388206,0.17498976787603673
Deaths,South Asia,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.7116592165186181,1.0004999277311564,0.5038766066710635
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Smoking,Number,2019,82579.76568789099,100309.55271667411,64267.27358428171
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.4258077968393034,0.46882011461808226,0.38519832919453434
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,3.4457540637146065,4.185553761550061,2.68164019687173
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,41629.79372869664,55416.08900117341,29448.18043509233
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.2146314129691635,0.26558530783397133,0.16414889037457842
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,1.73706028004983,2.31231237192725,1.228765746160256
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,31023.80879484456,62631.50846425265,9180.442284827303
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.16047885615040675,0.3250790843601913,0.04990800868237412
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,1.2945110020143336,2.6133856521576453,0.3830665544535406
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,17982.340343856555,41528.33824344279,4599.390577641633
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.09307117699364104,0.21503346630511883,0.023849686637584213
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,0.7503378315352693,1.7328269106803804,0.1919158844966698
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,4230.386417940108,5692.5647220929695,2846.5654691124555
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.021914094412095006,0.029693317200970907,0.014693384292793954
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.17651867947643854,0.23753007605090035,0.11877685109806749
Deaths,North Africa and Middle East,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,2962.4291297750146,5041.346340868959,1030.113513731064
Deaths,North Africa and Middle East,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.29789195060324847,0.4955535761406754,0.11139479364701065
Deaths,North Africa and Middle East,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,0.4866704001548387,0.8281967039718365,0.16922793220389262
Deaths,North Africa and Middle East,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,526.6098408002529,1351.3451046309185,109.94897935377777
Deaths,North Africa and Middle East,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.052438338702963216,0.1288584131056791,0.012074305439958723
Deaths,North Africa and Middle East,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,0.08651191664699794,0.2220001336767698,0.018062512699766366
Deaths,North Africa and Middle East,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,243.8350416982263,374.20030496982207,122.9398100392097
Deaths,North Africa and Middle East,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.024311556792103017,0.03540078097980731,0.014437461436922303
Deaths,North Africa and Middle East,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.04005742993894321,0.06147394728445584,0.02019665751507307
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,Smoking,Number,2019,3861.742362755805,4461.389256980084,3293.9566635130227
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.30245669119637975,0.34561291285170076,0.2599773661822882
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,1.72711273593974,1.99529680696161,1.4731781591786783
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,2887.2776774845483,3657.3061766108062,2132.112695475123
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.22619294045836838,0.28555965641806125,0.1683579697477709
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,1.291296409898121,1.635681379932343,0.9535589495375014
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,3785.0554571087905,6516.01145998079,1277.1961630060678
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.29642806302826674,0.5080780881973168,0.09800233121519017
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,1.6928155407927672,2.9141991678676264,0.5712089394402292
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,518.174644663982,1676.232527215256,61.21178005665822
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.040643259076556026,0.1298037871670065,0.0047230139388808
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,0.2317466946711496,0.7496726281045778,0.02737615174564709
Deaths,Low SDI,Both,All Ages,Esophageal cancer,Smoking,Number,1990,3469.468159624333,4316.916267170375,2638.201075205927
Deaths,Low SDI,Both,All Ages,Esophageal cancer,Smoking,Percent,1990,0.23700914843177437,0.2845301619964492,0.19113538840983973
Deaths,Low SDI,Both,All Ages,Esophageal cancer,Smoking,Rate,1990,0.6569215492343558,0.8173804144239853,0.4995264570186107
Deaths,Low SDI,Both,All Ages,Esophageal cancer,Alcohol use,Number,1990,1827.4834764709867,2487.8763821384396,1184.4573716444818
Deaths,Low SDI,Both,All Ages,Esophageal cancer,Alcohol use,Percent,1990,0.1247600744650344,0.1638969459304532,0.08534497439314319
Deaths,Low SDI,Both,All Ages,Esophageal cancer,Alcohol use,Rate,1990,0.34602227815040676,0.4710634402925067,0.22426940838880555
Deaths,Low SDI,Both,All Ages,Esophageal cancer,High body-mass index,Number,1990,1179.4462107703166,2706.0664646533014,284.9303550642714
Deaths,Low SDI,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.08055112905271473,0.18572700786573124,0.019631978612086497
Deaths,Low SDI,Both,All Ages,Esophageal cancer,High body-mass index,Rate,1990,0.22332057720965579,0.5123763333466268,0.053949735711937945
Deaths,Low SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,1990,2403.6109178986244,4125.535700277032,938.17749353996
Deaths,Low SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.16458543378245946,0.27397841686278773,0.06380505241587142
Deaths,Low SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,1990,0.45510831496247267,0.781143731245853,0.17763789265609192
Deaths,Low SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,1990,1234.65734643003,1746.3426631284412,854.9098560167024
Deaths,Low SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,1990,0.08474741910898254,0.1264912661593178,0.05871258314899645
Deaths,Low SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,1990,0.23377445172409886,0.33065878543200283,0.1618716994166111
Deaths,High SDI,Both,All Ages,Esophageal cancer,Smoking,Number,2019,33400.531925549,37683.33491128405,29391.754014556253
Deaths,High SDI,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.4222954012134004,0.4683126839295522,0.376637050850436
Deaths,High SDI,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,3.2959377760560042,3.7185613492240743,2.9003547780932375
Deaths,High SDI,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,24396.794144431722,29695.914706041942,18670.15261000341
Deaths,High SDI,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.3085678834449446,0.37590897252486266,0.23583027638469514
Deaths,High SDI,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,2.407456133169734,2.9303691118557538,1.8423557268251336
Deaths,High SDI,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,20283.548299388065,35572.827859033765,6692.944616921128
Deaths,High SDI,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.2565072422678869,0.45093341002994863,0.08499790820464775
Deaths,High SDI,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,2.001564323030187,3.510298201330211,0.6604544216580904
Deaths,High SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,6990.44627994158,17264.023683247964,1410.5146834480593
Deaths,High SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.08844905898722946,0.2198665612557393,0.0178428153065114
Deaths,High SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,0.6898116478176692,1.7036000489805747,0.13918846080717695
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Smoking,Number,2019,1780.1593055009505,2215.18867532242,1449.993028410282
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.291899295199855,0.332982001431927,0.2482121174395517
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,2.265559555009028,2.819209412335269,1.845366058003978
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,1355.4854604776344,1780.0801947346633,984.8923766908916
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.22226870796786308,0.2778620241200315,0.1644947879607025
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,1.7250888879277753,2.265458872922927,1.2534453111990917
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,1775.6856234232646,3022.632330625408,633.3524754221696
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.2914057480171291,0.48498356660407105,0.10668560108383635
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,2.2598660234549346,3.8468206394598634,0.8060501933435246
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,1349.3767412752711,2102.8910799621553,566.5845566951759
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.22171674513225223,0.3404904853493818,0.09251015015296618
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,1.7173144898078874,2.6762913659633516,0.7210765082510889
Deaths,Low-middle SDI,Both,All Ages,Esophageal cancer,Smoking,Number,2019,18766.215165370224,29169.558547341705,15342.488369993182
Deaths,Low-middle SDI,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.3083949030006529,0.3548561109025752,0.2694216622838882
Deaths,Low-middle SDI,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,1.0638549996572808,1.6536195724564504,0.8697642447221156
Deaths,Low-middle SDI,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,8310.77308379239,12692.649949582064,5861.027298847104
Deaths,Low-middle SDI,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.1367950072015446,0.17520557256642919,0.10138542939392474
Deaths,Low-middle SDI,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,0.4711369564026466,0.7195451500886715,0.33226109474181187
